,accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
253,62,CLIENTS,0.0,31.66,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,247048,Obligation For: 2223704M [Equities] Trade Date 23/01/23,blank,153685.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-01-23T18:30:00Z,V223704,2223,01-04-2022,31-03-2023
254,62,CLIENTS,0.0,18565.52,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,250706,Obligation For: 2223705M [Equities] Trade Date 24/01/23,blank,135120.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-01-24T18:30:00Z,V223705,2223,01-04-2022,31-03-2023
255,62,CLIENTS,279556.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,250240,Obligation For: 2223707M [Equities] Trade Date 27/01/23,blank,414676.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-01-29T18:30:00Z,V223707,2223,01-04-2022,31-03-2023
256,62,CLIENTS,0.0,200000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,249726,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,214676.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-01-29T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
257,62,CLIENTS,0.0,17541.56,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,256725,Obligation For: 2223708M [Equities] Trade Date 30/01/23,blank,197135.09,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-01-30T18:30:00Z,V223708,2223,01-04-2022,31-03-2023
258,62,CLIENTS,0.0,91969.53,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,260730,Obligation For: 2223709M [Equities] Trade Date 31/01/23,blank,105165.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-01-31T18:30:00Z,V223709,2223,01-04-2022,31-03-2023
259,62,CLIENTS,0.0,249948.65,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,260987,Obligation For: 2223710M [Equities] Trade Date 01/02/23,blank,-144783.09,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-01T18:30:00Z,V223710,2223,01-04-2022,31-03-2023
260,62,CLIENTS,144783.09,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,252800,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-01T18:30:00Z,IE00001,2223,01-04-2022,31-03-2023
261,62,CLIENTS,209938.13,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,253211,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,209938.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-02T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
262,62,CLIENTS,0.0,209782.08,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,257977,Obligation For: 2223711M [Equities] Trade Date 02/02/23,blank,156.05,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-02T18:30:00Z,V223711,2223,01-04-2022,31-03-2023
263,62,CLIENTS,0.0,156.05,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,252891,Obligation For: 2023005O [BSE] Trade Date 02/02/23,blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-02T18:30:00Z,V023005,2223,01-04-2022,31-03-2023
264,62,CLIENTS,25000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,253662,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,25000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-05T18:30:00Z,IE00003,2223,01-04-2022,31-03-2023
265,62,CLIENTS,500000.0,0.0,HO,Branch [HO],2023-02-06T18:30:00Z,RTGS,2.0,5909,blank,R,525000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-02-06T18:30:00Z,R/00011,2223,01-04-2022,31-03-2023
266,62,CLIENTS,0.0,400000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,255508,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,125000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-06T18:30:00Z,IE00003,2223,01-04-2022,31-03-2023
267,62,CLIENTS,16921.38,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,258506,Obligation For: 2223713M [Equities] Trade Date 06/02/23,blank,141921.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-06T18:30:00Z,V223713,2223,01-04-2022,31-03-2023
268,62,CLIENTS,0.0,400000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,255500,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,-258078.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-07T18:30:00Z,IE00004,2223,01-04-2022,31-03-2023
269,62,CLIENTS,400000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,255506,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,141921.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-07T18:30:00Z,IE00005,2223,01-04-2022,31-03-2023
270,62,CLIENTS,140845.49,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,255882,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,282766.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-08T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
271,62,CLIENTS,0.0,282766.87,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,258967,Obligation For: 2223715M [Equities] Trade Date 08/02/23,blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-08T18:30:00Z,V223715,2223,01-04-2022,31-03-2023
272,62,CLIENTS,50000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,257922,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,50000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-09T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
273,62,CLIENTS,0.0,21649.43,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,259770,Obligation For: 2223717M [Equities] Trade Date 10/02/23,blank,28350.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-12T18:30:00Z,V223717,2223,01-04-2022,31-03-2023
274,62,CLIENTS,88754.55,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,262592,Obligation For: 2223719M [Equities] Trade Date 14/02/23,blank,117105.12,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-14T18:30:00Z,V223719,2223,01-04-2022,31-03-2023
275,62,CLIENTS,94183.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,262818,Obligation For: 2223720M [Equities] Trade Date 15/02/23,blank,211289.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-15T18:30:00Z,V223720,2223,01-04-2022,31-03-2023
276,62,CLIENTS,162935.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,265959,Obligation For: 2223721M [Equities] Trade Date 16/02/23,blank,374224.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-16T18:30:00Z,V223721,2223,01-04-2022,31-03-2023
277,62,CLIENTS,0.0,126874.27,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,265733,Obligation For: 2223722M [Equities] Trade Date 17/02/23,blank,247349.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-19T18:30:00Z,V223722,2223,01-04-2022,31-03-2023
278,62,CLIENTS,0.0,73426.65,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,268705,Obligation For: 2223723M [Equities] Trade Date 20/02/23,blank,173923.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-20T18:30:00Z,V223723,2223,01-04-2022,31-03-2023
279,62,CLIENTS,0.0,137151.55,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,271188,Obligation For: 2223724M [Equities] Trade Date 21/02/23,blank,36771.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-21T18:30:00Z,V223724,2223,01-04-2022,31-03-2023
280,62,CLIENTS,58052.18,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,270648,Obligation For: 2223726M [Equities] Trade Date 23/02/23,blank,94823.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-23T18:30:00Z,V223726,2223,01-04-2022,31-03-2023
281,62,CLIENTS,1430.17,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,272334,Obligation For: 2223728M [Equities] Trade Date 27/02/23,blank,96254.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-27T18:30:00Z,V223728,2223,01-04-2022,31-03-2023
282,62,CLIENTS,0.0,185.77,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,276587,Obligation For: 2023018O [BSE] Trade Date 02/03/23,blank,96068.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-02T18:30:00Z,V023018,2223,01-04-2022,31-03-2023
283,62,CLIENTS,49249.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,278638,Obligation For: 2223732M [Equities] Trade Date 03/03/23,blank,145317.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-05T18:30:00Z,V223732,2223,01-04-2022,31-03-2023
284,62,CLIENTS,104837.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,278360,Obligation For: 2223733M [Equities] Trade Date 06/03/23,blank,250155.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-07T18:30:00Z,V223733,2223,01-04-2022,31-03-2023
285,62,CLIENTS,0.0,141347.8,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,278183,Obligation For: 2223734M [Equities] Trade Date 08/03/23,blank,108807.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-08T18:30:00Z,V223734,2223,01-04-2022,31-03-2023
286,62,CLIENTS,0.0,117774.38,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,277920,Obligation For: 2223735M [Equities] Trade Date 09/03/23,blank,-8966.86,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-09T18:30:00Z,V223735,2223,01-04-2022,31-03-2023
287,62,CLIENTS,8966.86,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,277860,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-09T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
288,62,CLIENTS,32180.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,282349,Obligation For: 2223738M [Equities] Trade Date 14/03/23,blank,32180.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-14T18:30:00Z,V223738,2223,01-04-2022,31-03-2023
289,62,CLIENTS,0.0,1832.08,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,283148,Obligation For: 2223740M [Equities] Trade Date 16/03/23,blank,30348.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-16T18:30:00Z,V223740,2223,01-04-2022,31-03-2023
290,62,CLIENTS,0.0,48108.12,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,285035,Obligation For: 2223741M [Equities] Trade Date 17/03/23,blank,-17759.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-19T18:30:00Z,V223741,2223,01-04-2022,31-03-2023
291,62,CLIENTS,17759.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,283293,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-19T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
292,62,CLIENTS,25000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,284041,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,25000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-20T18:30:00Z,IE00006,2223,01-04-2022,31-03-2023
293,62,CLIENTS,1710.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,284776,Obligation For: 2223742M [Equities] Trade Date 20/03/23,blank,26710.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-20T18:30:00Z,V223742,2223,01-04-2022,31-03-2023
294,62,CLIENTS,0.0,15213.99,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,285568,Obligation For: 2223743M [Equities] Trade Date 21/03/23,blank,11496.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-22T18:30:00Z,V223743,2223,01-04-2022,31-03-2023
295,62,CLIENTS,0.0,33555.49,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,287317,Obligation For: 2223744M [Equities] Trade Date 22/03/23,blank,-22058.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-22T18:30:00Z,V223744,2223,01-04-2022,31-03-2023
296,62,CLIENTS,10000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,285902,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,-12058.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-22T18:30:00Z,IE00005,2223,01-04-2022,31-03-2023
297,62,CLIENTS,22058.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,285708,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,10000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-22T18:30:00Z,IE00001,2223,01-04-2022,31-03-2023
298,62,CLIENTS,136191.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,287531,Obligation For: 2223745M [Equities] Trade Date 23/03/23,blank,146191.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-23T18:30:00Z,V223745,2223,01-04-2022,31-03-2023
299,62,CLIENTS,75965.94,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,287762,Obligation For: 2223746M [Equities] Trade Date 24/03/23,blank,222157.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-26T18:30:00Z,V223746,2223,01-04-2022,31-03-2023
300,62,CLIENTS,26283.21,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,289771,Obligation For: 2223748M [Equities] Trade Date 28/03/23,blank,248441.08,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-28T18:30:00Z,V223748,2223,01-04-2022,31-03-2023
301,62,CLIENTS,0.0,62398.15,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,292243,Obligation For: 2223749M [Equities] Trade Date 29/03/23,blank,186042.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-30T18:30:00Z,V223749,2223,01-04-2022,31-03-2023
302,62,blank,186042.93,0.0,blank,blank,1899-12-31T18:30:00Z,blank,blank,0,Opening Balance,blank,186042.93,CK00000005,blank,blank,A,2023-03-31T18:30:00Z,blank,2324,01-04-2023,31-03-2024
303,62,CLIENTS,189234.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,9825,Obligation For: 2324502M [Equities] Trade Date 03/04/23,blank,375276.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-04T18:30:00Z,V324502,2324,01-04-2023,31-03-2024
304,62,CLIENTS,57473.46,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,9944,Obligation For: 2324502V [Equities] Trade Date 03/04/23,blank,432750.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-04T18:30:00Z,V324502,2324,01-04-2023,31-03-2024
305,62,CLIENTS,0.0,439470.53,HO,Branch [HO],2023-04-05T18:30:00Z,blank,2.0,97,blank,P,-6720.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-04-05T18:30:00Z,P/00034,2324,01-04-2023,31-03-2024
306,62,CLIENTS,326925.31,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,1728,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,320205.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-04-05T18:30:00Z,IE00014,2324,01-04-2023,31-03-2024
307,62,CLIENTS,0.0,201896.97,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10009,Obligation For: 2324503M [Equities] Trade Date 05/04/23,blank,118308.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-05T18:30:00Z,V324503,2324,01-04-2023,31-03-2024
308,62,CLIENTS,0.0,118308.2,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,3142,Obligation For: 2324504M [Equities] Trade Date 06/04/23,blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-09T18:30:00Z,V324504,2324,01-04-2023,31-03-2024
309,62,CLIENTS,450000.0,0.0,HO,Branch [HO],2023-04-10T18:30:00Z,RTGS,2.0,151,blank,R,450000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-04-10T18:30:00Z,R/00007,2324,01-04-2023,31-03-2024
310,62,CLIENTS,0.0,94.5,HO,Branch [HO],1899-12-31T18:30:00Z,blank,1.0,8965,Obligation For: 2023027X [NSE] Trade Date 10/04/23,blank,449905.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-10T18:30:00Z,V023027,2324,01-04-2023,31-03-2024
311,62,CLIENTS,0.0,62.6,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,2273,Obligation For: 2023025O [BSE] Trade Date 10/04/23,blank,449842.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-10T18:30:00Z,V023025,2324,01-04-2023,31-03-2024
312,62,CLIENTS,0.0,350000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,3555,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,99842.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-04-11T18:30:00Z,IE00002,2324,01-04-2023,31-03-2024
313,62,CLIENTS,440284.75,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,3402,Obligation For: 2324506M [Equities] Trade Date 11/04/23,blank,540127.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-11T18:30:00Z,V324506,2324,01-04-2023,31-03-2024
314,62,CLIENTS,146171.83,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10152,Obligation For: 2324508M [Equities] Trade Date 13/04/23,blank,686299.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-16T18:30:00Z,V324508,2324,01-04-2023,31-03-2024
315,62,CLIENTS,17652.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10357,Obligation For: 2324509M [Equities] Trade Date 17/04/23,blank,703952.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-17T18:30:00Z,V324509,2324,01-04-2023,31-03-2024
316,62,CLIENTS,0.0,191611.65,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10544,Obligation For: 2324510M [Equities] Trade Date 18/04/23,blank,512340.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-18T18:30:00Z,V324510,2324,01-04-2023,31-03-2024
317,62,CLIENTS,46109.18,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10956,Obligation For: 2324511M [Equities] Trade Date 19/04/23,blank,558449.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-19T18:30:00Z,V324511,2324,01-04-2023,31-03-2024
318,62,CLIENTS,0.0,36152.26,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,11289,Obligation For: 2324512M [Equities] Trade Date 20/04/23,blank,522297.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-20T18:30:00Z,V324512,2324,01-04-2023,31-03-2024
319,62,CLIENTS,120676.07,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,11499,Obligation For: 2324513M [Equities] Trade Date 21/04/23,blank,642973.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-23T18:30:00Z,V324513,2324,01-04-2023,31-03-2024
320,62,CLIENTS,121505.12,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,28265,Obligation For: 2324514M [Equities] Trade Date 24/04/23,blank,764478.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-24T18:30:00Z,V324514,2324,01-04-2023,31-03-2024
321,62,CLIENTS,0.0,137654.1,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,12649,Obligation For: 2324515M [Equities] Trade Date 25/04/23,blank,626824.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-25T18:30:00Z,V324515,2324,01-04-2023,31-03-2024
322,62,CLIENTS,15403.9,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,12417,Obligation For: 2324516M [Equities] Trade Date 26/04/23,blank,642228.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-26T18:30:00Z,V324516,2324,01-04-2023,31-03-2024
323,62,CLIENTS,0.0,99285.62,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,13383,Obligation For: 2324517M [Equities] Trade Date 27/04/23,blank,542943.05,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-27T18:30:00Z,V324517,2324,01-04-2023,31-03-2024
324,62,CLIENTS,0.0,67861.85,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,14097,Obligation For: 2324518M [Equities] Trade Date 28/04/23,blank,475081.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-01T18:30:00Z,V324518,2324,01-04-2023,31-03-2024
325,62,CLIENTS,40331.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,14748,Obligation For: 2324519M [Equities] Trade Date 02/05/23,blank,515412.24,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-02T18:30:00Z,V324519,2324,01-04-2023,31-03-2024
326,62,CLIENTS,0.0,61380.99,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,15450,Obligation For: 2324520M [Equities] Trade Date 03/05/23,blank,454031.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-03T18:30:00Z,V324520,2324,01-04-2023,31-03-2024
327,62,CLIENTS,12363.46,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,16201,Obligation For: 2324521M [Equities] Trade Date 04/05/23,blank,466394.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-07T18:30:00Z,V324521,2324,01-04-2023,31-03-2024
328,62,CLIENTS,415917.33,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,17545,Obligation For: 2324523M [Equities] Trade Date 08/05/23,blank,882312.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-08T18:30:00Z,V324523,2324,01-04-2023,31-03-2024
329,62,CLIENTS,0.0,51669.68,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,19598,Obligation For: 2324525M [Equities] Trade Date 10/05/23,blank,830642.36,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-10T18:30:00Z,V324525,2324,01-04-2023,31-03-2024
330,62,CLIENTS,147431.42,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,27495,Obligation For: 2324526M [Equities] Trade Date 11/05/23,blank,978073.78,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-11T18:30:00Z,V324526,2324,01-04-2023,31-03-2024
331,62,CLIENTS,0.0,57667.85,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,22349,Obligation For: 2324528M [Equities] Trade Date 15/05/23,blank,920405.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-15T18:30:00Z,V324528,2324,01-04-2023,31-03-2024
332,62,CLIENTS,192232.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,23208,Obligation For: 2324530M [Equities] Trade Date 17/05/23,blank,1112638.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-17T18:30:00Z,V324530,2324,01-04-2023,31-03-2024
333,62,CLIENTS,0.0,40277.35,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,23850,Obligation For: 2324531M [Equities] Trade Date 18/05/23,blank,1072361.28,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-18T18:30:00Z,V324531,2324,01-04-2023,31-03-2024
334,62,CLIENTS,0.0,205897.55,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,24850,Obligation For: 2324532M [Equities] Trade Date 19/05/23,blank,866463.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-21T18:30:00Z,V324532,2324,01-04-2023,31-03-2024
335,62,CLIENTS,0.0,323241.14,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,25629,Obligation For: 2324533M [Equities] Trade Date 22/05/23,blank,543222.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-22T18:30:00Z,V324533,2324,01-04-2023,31-03-2024
336,62,CLIENTS,76818.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,26497,Obligation For: 2324534M [Equities] Trade Date 23/05/23,blank,620040.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-23T18:30:00Z,V324534,2324,01-04-2023,31-03-2024
337,62,CLIENTS,319558.83,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,29393,Obligation For: 2324536M [Equities] Trade Date 25/05/23,blank,939599.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-25T18:30:00Z,V324536,2324,01-04-2023,31-03-2024
